board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk2_start_ms,ppk2_end_ms,ppk2_duration_s,ppk2_samples,ppk2_current_mean_uA,ppk2_current_max_uA,ppk2_current_p95_uA,ppk2_charge_uC,ppk2_energy_uJ
NUCLEO-F446RE,STM32F446RE,84,215785,p256,verify_ok,32,0,68614103,816834,44795.70449,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2203,505,211330.44,211741.19,0.41075,41076,33048.01369,38629.738,36313.879,13574.45591,44795.70449
NUCLEO-F446RE,STM32F446RE,84,216219,p256,keygen,0,64,33178986,394987,89104.3801,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2207,505,211754.66,212573.05,0.81839,81840,32993.15308,38048.41,36261.539,27001.3273,89104.3801
NUCLEO-F446RE,STM32F446RE,84,216641,p256,sign,32,72,34352087,408953,43133.7603,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2205,505,212611.18,213005.51,0.39433,39434,33146.85439,37890.137,36261.539,13070.83646,43133.7603
NUCLEO-F446RE,STM32F446RE,84,217467,p256,verify_ok,32,0,68280389,812861,44653.60171,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2208,505,213019.14,213428.72,0.40958,40959,33037.22561,38947.492,36313.879,13531.39446,44653.60171
NUCLEO-F446RE,STM32F446RE,84,217900,p256,keygen,0,64,33113564,394209,89410.56946,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2205,505,213442.2,214263.52,0.82132,82133,32988.42583,37890.137,36209.211,27094.11196,89410.56946
NUCLEO-F446RE,STM32F446RE,84,218326,p256,sign,32,71,34678778,412842,43085.84537,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2204,505,214301.73,214695.56,0.39383,39384,33152.07026,38312.453,36209.211,13056.31678,43085.84537
NUCLEO-F446RE,STM32F446RE,84,219164,p256,verify_ok,32,0,69243544,824327,45105.85453,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2205,505,214709.19,215123.03,0.41384,41385,33028.35041,38576.824,36313.879,13668.44077,45105.85453
NUCLEO-F446RE,STM32F446RE,84,219596,p256,keygen,0,64,33059081,393560,88615.51819,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2205,505,215136.5,215949.3,0.8128,81281,33037.83361,38629.738,36261.539,26853.18733,88615.51819
NUCLEO-F446RE,STM32F446RE,84,220022,p256,sign,32,70,34626321,412218,43164.43681,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2205,505,215987.26,216381.56,0.3943,39431,33172.94646,37837.406,36261.539,13080.13237,43164.43681
NUCLEO-F446RE,STM32F446RE,84,220841,p256,verify_ok,32,0,67663959,805523,44998.7065,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2207,505,216395.18,216807.7,0.41252,41253,33055.3457,38576.824,36313.879,13635.97167,44998.7065
NUCLEO-F446RE,STM32F446RE,84,221273,p256,keygen,0,64,33059035,393559,89104.94215,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2205,505,216821.17,217638.16,0.81699,81700,33049.89848,37890.137,36261.539,27001.49762,89104.94215
NUCLEO-F446RE,STM32F446RE,84,221702,p256,sign,32,70,34818795,414509,43197.72261,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2204,505,217676.53,218071.66,0.39513,39514,33128.81124,37731.984,36261.539,13090.21897,43197.72261
NUCLEO-F446RE,STM32F446RE,84,222524,p256,verify_ok,32,0,67969193,809157,44624.99463,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2208,505,218085.28,218494.34,0.40906,40907,33058.09132,39265.715,36313.879,13522.72565,44624.99463
NUCLEO-F446RE,STM32F446RE,84,222958,p256,keygen,0,64,33178865,394986,88679.69998,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2207,504,218507.8,219320.65,0.81285,81286,33059.70605,37942.883,36261.539,26872.63636,88679.69998
NUCLEO-F446RE,STM32F446RE,84,223382,p256,sign,32,71,34472660,410388,43132.04509,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2208,505,219358.8,219753.02,0.39422,39423,33154.78113,37784.691,36261.539,13070.3167,43132.04509
NUCLEO-F446RE,STM32F446RE,84,224213,p256,verify_ok,32,0,68697045,817821,44998.52917,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2207,505,219766.64,220179.4,0.41276,41277,33036.01562,39053.516,36313.879,13635.91793,44998.52917
NUCLEO-F446RE,STM32F446RE,84,224646,p256,keygen,0,64,33113564,394209,89835.90951,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,505,220192.87,221017.08,0.82421,82422,33029.1745,37995.641,36261.539,27223.00288,89835.90951
NUCLEO-F446RE,STM32F446RE,84,225068,p256,sign,32,72,34358577,409030,43101.66112,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,505,221055.62,221449.09,0.39347,39348,33194.59017,37837.406,36261.539,13061.10943,43101.66112
NUCLEO-F446RE,STM32F446RE,84,225897,p256,verify_ok,32,0,68419034,814512,44945.33829,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2205,505,221462.71,221874.78,0.41207,41208,33052.1919,38576.824,36313.879,13619.79948,44945.33829
NUCLEO-F446RE,STM32F446RE,84,226329,p256,keygen,0,64,33059081,393560,87955.47349,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2205,505,221888.25,222693.85,0.8056,80561,33084.84769,37890.137,36261.539,26653.17379,87955.47349
NUCLEO-F446RE,STM32F446RE,84,226750,p256,sign,32,71,34238193,407597,43094.70795,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,505,222732.49,223126.17,0.39368,39369,33171.53499,37731.984,36261.539,13059.00241,43094.70795
NUCLEO-F446RE,STM32F446RE,84,227579,p256,verify_ok,32,0,68443556,814804,45257.04922,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2207,505,223140.47,223555.02,0.41455,41456,33082.32148,38312.453,36366.23,13714.25734,45257.04922
NUCLEO-F446RE,STM32F446RE,84,228010,p256,keygen,0,64,33059035,393559,88334.86218,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,505,223568.49,224377.92,0.80943,80944,33070.33026,38312.453,36261.539,26768.14006,88334.86218
NUCLEO-F446RE,STM32F446RE,84,228435,p256,sign,32,71,34560802,411438,43237.87161,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2208,504,224415.97,224811.09,0.39512,39513,33160.44375,37784.691,36261.539,13102.38534,43237.87161
NUCLEO-F446RE,STM32F446RE,84,229270,p256,verify_ok,32,0,69033596,821828,44796.01574,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2207,505,224824.71,225235.22,0.41051,41052,33067.56551,38418.164,36313.879,13574.55023,44796.01574
NUCLEO-F446RE,STM32F446RE,84,229704,p256,keygen,0,64,33178865,394986,89074.05584,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2205,505,225248.68,226066.91,0.81823,81824,32988.37042,38312.453,36261.539,26992.13813,89074.05584
NUCLEO-F446RE,STM32F446RE,84,230130,p256,sign,32,70,34649629,412495,43153.47208,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2208,504,226105.69,226500.06,0.39437,39438,33158.63889,37837.406,36261.539,13076.80972,43153.47208
NUCLEO-F446RE,STM32F446RE,84,230959,p256,verify_ok,32,0,68549459,816064,44620.47729,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,505,226513.69,226922.87,0.40918,40919,33045.01522,38735.605,36313.879,13521.35675,44620.47729
NUCLEO-F446RE,STM32F446RE,84,231392,p256,keygen,0,64,33113564,394209,88842.12848,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,504,226936.84,227751.49,0.81465,81466,33047.11557,37837.406,36261.539,26921.85711,88842.12848
NUCLEO-F446RE,STM32F446RE,84,231816,p256,sign,32,71,34490895,410605,43109.46898,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2204,504,227790.21,228183.96,0.39375,39376,33176.99855,37942.883,36261.539,13063.47545,43109.46898
NUCLEO-F446RE,STM32F446RE,84,232639,p256,verify_ok,32,0,68000229,809526,44476.99565,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,504,228197.59,228605.36,0.40777,40778,33052.69917,38629.738,36313.879,13477.87747,44476.99565
NUCLEO-F446RE,STM32F446RE,84,233071,p256,keygen,0,64,33059035,393559,88904.07157,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,504,228618.83,229434.06,0.81523,81524,33046.58887,37942.883,36261.539,26940.62775,88904.07157
NUCLEO-F446RE,STM32F446RE,84,233495,p256,sign,32,70,34455501,410184,43098.89943,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2207,504,229472.05,229865.93,0.39388,39389,33157.92412,37731.984,36261.539,13060.27256,43098.89943
NUCLEO-F446RE,STM32F446RE,84,234331,p256,verify_ok,32,0,69124137,822906,44855.32751,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2207,505,229879.55,230291.14,0.41159,41160,33024.39031,38682.664,36313.879,13592.52349,44855.32751
NUCLEO-F446RE,STM32F446RE,84,234763,p256,keygen,0,64,33059035,393559,89566.84549,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2205,504,230304.61,231126.91,0.8223,82231,33006.70611,38153.988,36209.211,27141.46833,89566.84549
NUCLEO-F446RE,STM32F446RE,84,235183,p256,sign,32,70,34099430,405945,43203.95585,3526,45200,45200,gcc-arm-none-eabi,O2,off,2198,2205,504,231165.05,231560.27,0.39522,39523,33126.06325,38418.164,36261.539,13092.10783,43203.95585
NUCLEO-F446RE,STM32F446RE,84,236011,p256,verify_ok,32,0,68369284,813920,45044.29018,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,505,231573.9,231986.63,0.41273,41274,33071.97435,38206.797,36313.879,13649.7849,45044.29018
NUCLEO-F446RE,STM32F446RE,84,236444,p256,keygen,0,64,33178986,394987,89038.08002,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,504,232000.11,232816.66,0.81655,81656,33042.92049,37995.641,36261.539,26981.23637,89038.08002
NUCLEO-F446RE,STM32F446RE,84,236865,p256,sign,32,72,34297670,408305,43148.56408,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2204,504,232855.07,233249.51,0.39444,39445,33148.99452,37784.691,36261.539,13075.32245,43148.56408
NUCLEO-F446RE,STM32F446RE,84,237694,p256,verify_ok,32,0,68475341,815182,44789.06901,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2207,504,233263.13,233673.86,0.41073,41074,33044.66839,38471.039,36313.879,13572.44515,44789.06901
NUCLEO-F446RE,STM32F446RE,84,238128,p256,keygen,0,64,33178923,394987,88303.36686,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,504,233687.83,234497.67,0.80984,80985,33041.77873,38206.797,36261.539,26758.59602,88303.36686
NUCLEO-F446RE,STM32F446RE,84,238551,p256,sign,32,70,34459600,410233,43097.33161,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,505,234535.78,234929.57,0.39379,39380,33164.26658,37784.691,36261.539,13059.79746,43097.33161
NUCLEO-F446RE,STM32F446RE,84,239377,p256,verify_ok,32,0,68174140,811596,44741.06898,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,505,234943.19,235353.57,0.41038,41039,33037.48364,38841.523,36313.879,13557.89969,44741.06898
NUCLEO-F446RE,STM32F446RE,84,239809,p256,keygen,0,64,33059081,393560,89606.58714,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,505,235367.04,236190.52,0.82348,82349,32974.02534,37942.883,36209.211,27153.51125,89606.58714
NUCLEO-F446RE,STM32F446RE,84,240230,p256,sign,32,71,34254015,407785,43053.77897,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,504,236228.83,236622.55,0.39372,39373,33136.66023,37784.691,36261.539,13046.59969,43053.77897
NUCLEO-F446RE,STM32F446RE,84,241058,p256,verify_ok,32,0,68401069,814298,44295.10373,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2207,505,236636.8,237043.04,0.40624,40625,33041.43388,39000.496,36313.879,13422.75871,44295.10373
NUCLEO-F446RE,STM32F446RE,84,241490,p256,keygen,0,64,33059081,393560,88827.91324,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,505,237056.52,237871.04,0.81452,81453,33047.05311,37942.883,36261.539,26917.54947,88827.91324
NUCLEO-F446RE,STM32F446RE,84,241916,p256,sign,32,72,34606079,411977,43215.13688,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2205,505,237908.95,238304.18,0.39523,39524,33133.76316,37890.137,36261.539,13095.49602,43215.13688
NUCLEO-F446RE,STM32F446RE,84,242742,p256,verify_ok,32,0,68314717,813270,44534.44314,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2205,505,238317.81,238726.3,0.40849,40850,33037.03014,39106.547,36261.539,13495.2858,44534.44314
NUCLEO-F446RE,STM32F446RE,84,243176,p256,keygen,0,64,33178923,394987,88904.31902,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2211,505,238739.78,239555.26,0.81548,81549,33036.59079,37995.641,36209.211,26940.70273,88904.31902
NUCLEO-F446RE,STM32F446RE,84,243597,p256,sign,32,72,34225167,407442,43184.88667,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,505,239593.73,239989.07,0.39534,39535,33101.35743,38101.191,36209.211,13086.32929,43184.88667
NUCLEO-F446RE,STM32F446RE,84,244429,p256,verify_ok,32,0,68781053,818822,44759.80771,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,505,240002.71,240413.33,0.41062,41063,33031.98191,38629.738,36261.539,13563.57809,44759.80771
NUCLEO-F446RE,STM32F446RE,84,244863,p256,keygen,0,64,33178980,394987,88552.57742,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,505,240427.47,241239.85,0.81238,81239,33031.40704,37890.137,36261.539,26834.11437,88552.57742
NUCLEO-F446RE,STM32F446RE,84,245287,p256,sign,32,71,34538157,411168,43077.32123,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,241278.32,241672.19,0.39387,39388,33142.17554,37890.137,36261.539,13053.73371,43077.32123
NUCLEO-F446RE,STM32F446RE,84,246113,p256,verify_ok,32,0,68226243,812217,44486.71647,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2204,506,241685.83,242093.95,0.40812,40813,33031.52405,38894.5,36313.879,13480.82317,44486.71647
NUCLEO-F446RE,STM32F446RE,84,246545,p256,keygen,0,64,33059081,393560,88799.95827,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2208,506,242107.43,242922.4,0.81497,81498,33018.42286,37995.641,36209.211,26909.07826,88799.95827
NUCLEO-F446RE,STM32F446RE,84,246969,p256,sign,32,72,34477120,410441,43087.56133,3526,45200,45200,gcc-arm-none-eabi,O2,off,2199,2207,506,242960.74,243354.61,0.39387,39388,33150.01147,38048.41,36261.539,13056.83677,43087.56133
NUCLEO-F446RE,STM32F446RE,84,247798,p256,verify_ok,32,0,68490413,815362,44921.14814,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2205,506,243368.24,243780.6,0.41236,41237,33011.16859,38312.453,36261.539,13612.46913,44921.14814
NUCLEO-F446RE,STM32F446RE,84,248230,p256,keygen,0,64,33059105,393560,88646.78431,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2208,506,243794.08,244607.72,0.81364,81365,33015.34206,37837.406,36261.539,26862.66191,88646.78431
NUCLEO-F446RE,STM32F446RE,84,248657,p256,sign,32,72,34724318,413384,43184.76536,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,244645.87,245041.02,0.39515,39516,33117.21903,37837.406,36261.539,13086.29253,43184.76536
NUCLEO-F446RE,STM32F446RE,84,249482,p256,verify_ok,32,0,68124040,811000,44465.30579,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2208,506,245054.65,245462.42,0.40777,40778,33043.95941,38523.926,36313.879,13474.33509,44465.30579
NUCLEO-F446RE,STM32F446RE,84,249914,p256,keygen,0,64,33124310,394337,89170.14957,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,245475.9,246295.2,0.8193,81931,32980.83387,37837.406,36209.211,27021.25744,89170.14957
NUCLEO-F446RE,STM32F446RE,84,250340,p256,sign,32,72,34645006,412440,43231.51322,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,246333.89,246729.03,0.39514,39515,33153.89993,37890.137,36261.539,13100.45855,43231.51322
NUCLEO-F446RE,STM32F446RE,84,251168,p256,verify_ok,32,0,68356773,813771,44871.02321,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2205,506,246742.66,247153.93,0.41127,41128,33061.66669,38629.738,36366.23,13597.27976,44871.02321
NUCLEO-F446RE,STM32F446RE,84,251601,p256,keygen,0,64,33179002,394988,88600.27836,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2208,506,247167.41,247979.69,0.81228,81229,33053.26048,38206.797,36261.539,26848.5692,88600.27836
NUCLEO-F446RE,STM32F446RE,84,252027,p256,sign,32,71,34682111,412882,43091.03252,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,248018.25,248411.78,0.39353,39354,33181.33575,37784.691,36261.539,13057.88864,43091.03252
NUCLEO-F446RE,STM32F446RE,84,252854,p256,verify_ok,32,0,68323270,813372,44770.40646,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2208,506,248425.41,248835.86,0.41045,41046,33053.47172,38576.824,36313.879,13566.78984,44770.40646
NUCLEO-F446RE,STM32F446RE,84,253286,p256,keygen,0,64,33059105,393560,88782.3324,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2205,506,248849.33,249665.14,0.81581,81582,32977.87207,37995.641,36209.211,26903.73709,88782.3324
NUCLEO-F446RE,STM32F446RE,84,253713,p256,sign,32,71,34758887,413796,43088.94071,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,249703.74,250097.54,0.3938,39381,33156.99045,37784.691,36261.539,13057.25476,43088.94071
NUCLEO-F446RE,STM32F446RE,84,254541,p256,verify_ok,32,0,68345640,813638,45066.4177,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,250111.17,250524.79,0.41362,41363,33016.97205,38841.523,36261.539,13656.49021,45066.4177
NUCLEO-F446RE,STM32F446RE,84,254972,p256,keygen,0,64,33059105,393560,88409.62799,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2208,506,250538.28,251349.8,0.81152,81153,33013.05783,37995.641,36209.211,26790.79636,88409.62799
NUCLEO-F446RE,STM32F446RE,84,255396,p256,sign,32,71,34491708,410615,43171.52442,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,251387.81,251782.4,0.39459,39460,33154.00231,37784.691,36313.879,13082.28013,43171.52442
NUCLEO-F446RE,STM32F446RE,84,256225,p256,verify_ok,32,0,68441984,814785,45023.48303,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2208,506,251796.58,252209.34,0.41276,41277,33054.24802,38682.664,36313.879,13643.47971,45023.48303
NUCLEO-F446RE,STM32F446RE,84,256657,p256,keygen,0,64,33124356,394337,88756.78228,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,252222.83,253037.3,0.81447,81448,33022.67387,37890.137,36261.539,26895.99463,88756.78228
NUCLEO-F446RE,STM32F446RE,84,257081,p256,sign,32,72,34436605,409959,43204.76872,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,253075.17,253470.56,0.39539,39540,33112.47083,37837.406,36209.211,13092.35416,43204.76872
NUCLEO-F446RE,STM32F446RE,84,257909,p256,verify_ok,32,0,68393467,814207,45066.89771,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2208,506,253484.19,253897.39,0.4132,41321,33050.94965,38206.797,36261.539,13656.63567,45066.89771
NUCLEO-F446RE,STM32F446RE,84,258342,p256,keygen,0,64,33178986,394987,88727.0678,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2210,506,253910.87,254724.82,0.81395,81396,33032.69004,37995.641,36261.539,26886.99024,88727.0678
NUCLEO-F446RE,STM32F446RE,84,258764,p256,sign,32,71,34342869,408843,43070.97561,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,254763.55,255157.3,0.39375,39376,33147.38773,37784.691,36261.539,13051.81079,43070.97561
NUCLEO-F446RE,STM32F446RE,84,259591,p256,verify_ok,32,0,68317936,813308,45128.23505,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,505,255170.92,255584.97,0.41405,41406,33027.97665,38682.664,36313.879,13675.22274,45128.23505
NUCLEO-F446RE,STM32F446RE,84,260024,p256,keygen,0,64,33113564,394209,88698.83061,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,255598.45,256412.7,0.81425,81426,33009.97921,38682.664,36209.211,26878.43352,88698.83061
NUCLEO-F446RE,STM32F446RE,84,260449,p256,sign,32,71,34605105,411965,43061.21173,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2210,506,256450.7,256844.67,0.39397,39398,33121.33588,37731.984,36209.211,13048.85204,43061.21173
NUCLEO-F446RE,STM32F446RE,84,261285,p256,verify_ok,32,0,69066536,822220,44767.14019,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,256858.3,257269.32,0.41102,41103,33005.25626,38841.523,36313.879,13565.80006,44767.14019
NUCLEO-F446RE,STM32F446RE,84,261717,p256,keygen,0,64,33059105,393560,88857.85171,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2208,506,257282.8,258098.42,0.81562,81563,33013.61688,38365.305,36209.211,26926.62173,88857.85171
NUCLEO-F446RE,STM32F446RE,84,262142,p256,sign,32,72,34554016,411357,43141.88312,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,258136.43,258531.17,0.39474,39475,33118.69041,37784.691,36261.539,13073.29792,43141.88312
NUCLEO-F446RE,STM32F446RE,84,262971,p256,verify_ok,32,0,68462178,815025,44735.54038,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2210,506,258545.34,258955.6,0.41026,41027,33043.04239,38788.559,36313.879,13556.22436,44735.54038
NUCLEO-F446RE,STM32F446RE,84,263403,p256,keygen,0,64,33124370,394337,88785.22963,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2210,506,258969.08,259784.09,0.81501,81502,33011.33442,37890.137,36209.211,26904.61504,88785.22963
NUCLEO-F446RE,STM32F446RE,84,263828,p256,sign,32,72,34503159,410751,43195.09371,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,259822.03,260217.43,0.3954,39541,33104.18351,37995.641,36209.211,13089.42234,43195.09371
NUCLEO-F446RE,STM32F446RE,84,264663,p256,verify_ok,32,0,69038348,821885,44602.7791,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2208,506,260231.06,260640.32,0.40926,40927,33025.47282,38841.523,36313.879,13515.99367,44602.7791
NUCLEO-F446RE,STM32F446RE,84,265097,p256,keygen,0,64,33178980,394987,88718.73495,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,505,260653.8,261468.13,0.81433,81434,33014.1885,37837.406,36209.211,26884.46514,88718.73495
NUCLEO-F446RE,STM32F446RE,84,265520,p256,sign,32,71,34466820,410319,43116.27569,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2207,506,261506.99,261901.68,0.39469,39470,33103.22583,38523.926,36209.211,13065.53809,43116.27569
NUCLEO-F446RE,STM32F446RE,84,266349,p256,verify_ok,32,0,68483208,815276,44899.0481,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,261915.31,262327.76,0.41245,41246,32987.67194,38206.797,36261.539,13605.77215,44899.0481
NUCLEO-F446RE,STM32F446RE,84,266781,p256,keygen,0,64,33059105,393560,89563.42582,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,506,262341.25,263164.62,0.82337,82338,32962.53897,38153.988,36209.211,27140.43207,89563.42582
NUCLEO-F446RE,STM32F446RE,84,267209,p256,sign,32,71,34791384,414183,43067.10781,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2208,505,263203.21,263597.3,0.39409,39410,33115.82016,37731.984,36209.211,13050.63873,43067.10781
