board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,lib_commit,fw_git,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk2_start_ms,ppk2_end_ms,ppk2_duration_ms,ppk2_samples,ppk2_current_mean_uA,ppk2_current_p95_uA,ppk2_current_max_uA,ppk2_charge_uC,ppk2_energy_uJ
NUCLEO-F446RE,STM32F446RE,84,87347,dilithium2,sign,14,2420,4496813,53533,5229.1042551,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,412,95348.0,95401.0,53.0,54.0,29803.317814814814,35021.031200000005,35162.742,1584.5770469999998,5229.1042551
NUCLEO-F446RE,STM32F446RE,84,87398,dilithium2,verify_ok,2420,0,3184224,37907,3472.3913136,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,412,95399.0,95436.0,37.0,38.0,28589.23189473684,34235.73465,34281.66,1052.239792,3472.3913136
NUCLEO-F446RE,STM32F446RE,84,87509,dilithium2,keygen,0,1312,3229109,38441,4021.8385581000002,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,412,95510.0,95548.0,38.0,39.0,32117.768230769234,34988.4166,35253.895,1218.738957,4021.8385581000002
NUCLEO-F446RE,STM32F446RE,84,87576,dilithium2,sign,14,2420,4496881,53534,4727.824335300001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,412,95577.0,95630.0,53.0,54.0,26994.63277777778,34712.0626,34980.449,1432.6740409999995,4727.824335300001
NUCLEO-F446RE,STM32F446RE,84,87627,dilithium2,verify_ok,2420,0,3184224,37907,3590.3482856999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,412,95628.0,95665.0,37.0,38.0,29542.071973684215,34966.13585,35106.91,1087.984329,3590.3482856999995
NUCLEO-F446RE,STM32F446RE,84,87736,dilithium2,keygen,0,1312,3065217,36490,3128.2593077999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,412,95737.0,95773.0,36.0,37.0,26469.900000000005,33773.106999999996,34155.0,947.957366,3128.2593077999995
NUCLEO-F446RE,STM32F446RE,84,87878,dilithium2,sign,14,2420,10821900,128832,12960.3581217,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,411,95879.0,96007.0,128.0,129.0,30638.22176744186,34695.8442,35006.66,3927.381249,12960.3581217
NUCLEO-F446RE,STM32F446RE,84,87929,dilithium2,verify_ok,2420,0,3184172,37906,3835.031775299999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,411,95930.0,95967.0,37.0,38.0,31146.94281578947,34549.91555,34626.891,1162.1308410000001,3835.031775299999
NUCLEO-F446RE,STM32F446RE,84,88039,dilithium2,keygen,0,1312,3109107,37013,3524.2710326999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,411,96040.0,96077.0,37.0,38.0,28770.448000000004,35056.01105,35096.406,1067.960919,3524.2710326999995
NUCLEO-F446RE,STM32F446RE,84,88165,dilithium2,sign,14,2420,9446671,112460,11374.0311267,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,412,96166.0,96278.0,112.0,113.0,30721.39221238938,34935.8724,35142.859,3446.676099,11374.0311267
NUCLEO-F446RE,STM32F446RE,84,88216,dilithium2,verify_ok,2420,0,3183930,37903,3908.290448699999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,412,96217.0,96254.0,37.0,38.0,31729.877657894725,34589.5018,34741.922,1184.3304389999998,3908.290448699999
NUCLEO-F446RE,STM32F446RE,84,88327,dilithium2,keygen,0,1312,3185937,37927,3622.7204178000006,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,412,96328.0,96365.0,37.0,38.0,29541.70163157894,34897.0157,35033.246,1097.7940660000002,3622.7204178000006
NUCLEO-F446RE,STM32F446RE,84,88414,dilithium2,sign,14,2420,6220125,74049,7060.504043999998,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,412,96415.0,96489.0,74.0,75.0,28858.642613333333,34845.6683,35029.75,2139.5466800000004,7060.504043999998
NUCLEO-F446RE,STM32F446RE,84,88465,dilithium2,verify_ok,2420,0,3184297,37908,3548.1637223999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,412,96466.0,96503.0,37.0,38.0,29192.860894736845,34942.1913,35029.75,1075.201128,3548.1637223999996
NUCLEO-F446RE,STM32F446RE,84,88575,dilithium2,keygen,0,1312,3130951,37273,3877.474094999999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,412,96576.0,96613.0,37.0,38.0,31833.662157894738,34898.90365,35027.59,1174.9921499999998,3877.474094999999
NUCLEO-F446RE,STM32F446RE,84,88757,dilithium2,sign,14,2420,14147828,168426,15343.8188211,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,96758.0,96926.0,168.0,169.0,27692.058236686393,34906.5636,35092.973,4649.642067000001,15343.8188211
NUCLEO-F446RE,STM32F446RE,84,88808,dilithium2,verify_ok,2420,0,3184049,37905,3651.8972325,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,96809.0,96846.0,37.0,38.0,30040.74213157895,34922.2724,35034.746,1106.635525,3651.8972325
NUCLEO-F446RE,STM32F446RE,84,88918,dilithium2,keygen,0,1312,3109161,37013,3643.6397579999993,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,412,96919.0,96956.0,37.0,38.0,29967.17060526316,34913.54065,34985.512,1104.1332599999998,3643.6397579999993
NUCLEO-F446RE,STM32F446RE,84,89160,dilithium2,sign,14,2420,19207866,228665,21614.1055515,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,97161.0,97389.0,228.0,229.0,28710.341908296945,34466.039000000004,34936.363,6549.7289550000005,21614.1055515
NUCLEO-F446RE,STM32F446RE,84,89211,dilithium2,verify_ok,2420,0,3184083,37905,4006.0005611999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,97212.0,97249.0,37.0,38.0,32601.177157894737,34700.03175,34936.363,1213.9395640000002,4006.0005611999995
NUCLEO-F446RE,STM32F446RE,84,89320,dilithium2,keygen,0,1312,3065313,36491,3620.0774676,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,97321.0,97357.0,36.0,37.0,30462.578648648647,34007.9366,34379.93,1096.9931720000002,3620.0774676
NUCLEO-F446RE,STM32F446RE,84,89409,dilithium2,sign,14,2420,6345070,75536,6323.575694699998,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,412,97410.0,97485.0,75.0,76.0,25671.488236842106,34023.391749999995,34798.047,1916.235059,6323.575694699998
NUCLEO-F446RE,STM32F446RE,84,89460,dilithium2,verify_ok,2420,0,3183682,37900,3042.9050454000003,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,412,97461.0,97498.0,37.0,38.0,24922.783947368414,25076.000249999997,25079.793,922.092438,3042.9050454000003
NUCLEO-F446RE,STM32F446RE,84,89569,dilithium2,keygen,0,1312,3087119,36751,3656.8651878,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,412,97570.0,97606.0,36.0,37.0,30871.94618918919,34433.4858,34527.574,1108.140966,3656.8651878
NUCLEO-F446RE,STM32F446RE,84,89655,dilithium2,sign,14,2420,6049954,72023,6163.2649881,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,412,97656.0,97728.0,72.0,73.0,26061.107054794524,34899.0694,35097.637,1867.6560570000001,6163.2649881
NUCLEO-F446RE,STM32F446RE,84,89706,dilithium2,verify_ok,2420,0,3184128,37906,3049.9755626999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,97707.0,97744.0,37.0,38.0,24983.29747368421,25130.683399999998,25136.885,924.235019,3049.9755626999995
NUCLEO-F446RE,STM32F446RE,84,89815,dilithium2,keygen,0,1312,3065406,36492,3710.0323226999994,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,97816.0,97852.0,36.0,37.0,31309.39283783784,34317.674199999994,34387.301,1124.252219,3710.0323226999994
NUCLEO-F446RE,STM32F446RE,84,89882,dilithium2,sign,14,2420,4497190,53537,5254.4330322,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,97883.0,97936.0,53.0,54.0,30117.75087037037,33991.687249999995,34155.465,1592.2524340000002,5254.4330322
NUCLEO-F446RE,STM32F446RE,84,89934,dilithium2,verify_ok,2420,0,3249561,38685,3653.7734903999994,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,411,97935.0,97973.0,38.0,39.0,29121.666615384613,33910.5542,34452.137,1107.2040880000002,3653.7734903999994
NUCLEO-F446RE,STM32F446RE,84,90043,dilithium2,keygen,0,1312,3065210,36490,2968.3335528,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,412,98044.0,98080.0,36.0,37.0,24985.945702702702,25153.2846,25182.695,899.4950160000001,2968.3335528
NUCLEO-F446RE,STM32F446RE,84,90277,dilithium2,sign,14,2420,18512226,220383,20462.1761784,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,411,98278.0,98498.0,220.0,221.0,28197.57107692308,34713.785,35211.531,6200.659448,20462.1761784
NUCLEO-F446RE,STM32F446RE,84,90328,dilithium2,verify_ok,2420,0,3183914,37903,3703.4253762,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,411,98329.0,98366.0,37.0,38.0,30417.45160526316,33982.35035,34289.82,1122.2501140000002,3703.4253762
NUCLEO-F446RE,STM32F446RE,84,90438,dilithium2,keygen,0,1312,3130641,37269,3050.149561799999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,411,98439.0,98476.0,37.0,38.0,24972.875710526314,25120.0317,25121.725,924.287746,3050.149561799999
NUCLEO-F446RE,STM32F446RE,84,90562,dilithium2,sign,14,2420,9333859,111117,10910.748222,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,411,98563.0,98674.0,111.0,112.0,29824.925500000005,34736.48205,35090.492,3306.2873400000003,10910.748222
NUCLEO-F446RE,STM32F446RE,84,90613,dilithium2,verify_ok,2420,0,3183967,37904,3434.6140455,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,411,98614.0,98651.0,37.0,38.0,28199.202473684214,34787.0694,35090.492,1040.7921350000001,3434.6140455
NUCLEO-F446RE,STM32F446RE,84,90722,dilithium2,keygen,0,1312,3087511,36756,3360.4400379,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,411,98723.0,98759.0,36.0,37.0,28199.95848648649,34701.6806,34759.219,1018.315163,3360.4400379
NUCLEO-F446RE,STM32F446RE,84,90826,dilithium2,sign,14,2420,7537557,89732,8812.5685065,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,411,98827.0,98916.0,89.0,90.0,30028.505299999993,34893.36095,34970.246,2670.475305,8812.5685065
NUCLEO-F446RE,STM32F446RE,84,90877,dilithium2,verify_ok,2420,0,3183554,37899,3939.9267764999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,411,98878.0,98915.0,37.0,38.0,31984.108289473683,34951.7541,34970.246,1193.917205,3939.9267764999995
NUCLEO-F446RE,STM32F446RE,84,90987,dilithium2,keygen,0,1312,3109198,37014,3949.4669676,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,411,98988.0,99025.0,37.0,38.0,32151.35284210525,34818.606,34991.98,1196.8081720000002,3949.4669676
NUCLEO-F446RE,STM32F446RE,84,91072,dilithium2,sign,14,2420,6040136,71906,7045.574098199999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,99073.0,99144.0,71.0,72.0,30114.21447222222,34699.7202,34964.469,2135.022454,7045.574098199999
NUCLEO-F446RE,STM32F446RE,84,91123,dilithium2,verify_ok,2420,0,3184414,37909,3456.917986500001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,99124.0,99161.0,37.0,38.0,28475.00202631579,34612.7382,34875.082,1047.5509049999998,3456.917986500001
NUCLEO-F446RE,STM32F446RE,84,91233,dilithium2,keygen,0,1312,3043663,36234,3399.1253835,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,99234.0,99270.0,36.0,37.0,28770.592783783784,34736.2708,34938.391,1030.037995,3399.1253835
NUCLEO-F446RE,STM32F446RE,84,91301,dilithium2,sign,14,2420,4617101,54965,5467.0726242,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,99302.0,99356.0,54.0,55.0,30725.400745454546,34232.5106,34285.547,1656.6886740000002,5467.0726242
NUCLEO-F446RE,STM32F446RE,84,91352,dilithium2,verify_ok,2420,0,3184346,37908,3682.5580638,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,99353.0,99390.0,37.0,38.0,30214.855184210526,33925.12795,34176.02,1115.926686,3682.5580638
NUCLEO-F446RE,STM32F446RE,84,91461,dilithium2,keygen,0,1312,3043885,36236,3357.7920552,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,99462.0,99498.0,36.0,37.0,28354.872189189195,33689.2902,34068.301,1017.5127439999999,3357.7920552
NUCLEO-F446RE,STM32F446RE,84,91528,dilithium2,sign,14,2420,4496546,53530,4359.6342075,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,99529.0,99582.0,53.0,54.0,25099.232370370377,32924.1798,34550.211,1321.1012749999998,4359.6342075
NUCLEO-F446RE,STM32F446RE,84,91580,dilithium2,verify_ok,2420,0,3239120,38560,3239.9194509000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2220,411,99581.0,99619.0,38.0,39.0,25810.326358974355,33681.0734,34460.723,981.7937730000001,3239.9194509000004
NUCLEO-F446RE,STM32F446RE,84,91689,dilithium2,keygen,0,1312,3065400,36492,3574.5980721,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2220,411,99690.0,99726.0,36.0,37.0,30153.539324324327,33848.5444,34084.168,1083.2115370000001,3574.5980721
NUCLEO-F446RE,STM32F446RE,84,91776,dilithium2,sign,14,2420,6225598,74114,6762.940526099999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2220,411,99777.0,99851.0,74.0,75.0,27649.60137333334,34795.8575,34949.375,2049.375917,6762.940526099999
NUCLEO-F446RE,STM32F446RE,84,91829,dilithium2,verify_ok,2420,0,3303988,39333,3075.4783917,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,412,99830.0,99869.0,39.0,40.0,23863.081125000004,25046.001,25062.053,931.9631490000002,3075.4783917
NUCLEO-F446RE,STM32F446RE,84,91938,dilithium2,keygen,0,1312,3065656,36495,3527.5418210999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,412,99939.0,99975.0,36.0,37.0,29516.162486486483,34380.9442,34514.133,1068.952067,3527.5418210999997
NUCLEO-F446RE,STM32F446RE,84,92005,dilithium2,sign,14,2420,4496894,53534,4860.978645599999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,412,100006.0,100059.0,53.0,54.0,27798.680092592593,34274.7554,35353.094,1473.023832,4860.978645599999
NUCLEO-F446RE,STM32F446RE,84,92056,dilithium2,verify_ok,2420,0,3184185,37906,3935.5815246,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,412,100057.0,100094.0,37.0,38.0,32290.260710526312,35057.90515,35353.094,1192.6004619999999,3935.5815246
NUCLEO-F446RE,STM32F446RE,84,92165,dilithium2,keygen,0,1312,3065583,36495,3956.965782,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,411,100166.0,100202.0,36.0,37.0,33282.160405405404,34898.5234,35139.535,1199.0805400000002,3956.965782
NUCLEO-F446RE,STM32F446RE,84,92267,dilithium2,sign,14,2420,7482250,89074,8187.5175492,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,411,100268.0,100357.0,89.0,90.0,27940.048155555553,34714.97655,34862.582,2481.0659240000005,8187.5175492
NUCLEO-F446RE,STM32F446RE,84,92318,dilithium2,verify_ok,2420,0,3184151,37906,3251.6009361000006,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,411,100319.0,100356.0,37.0,38.0,26817.301605263154,34749.07445,34839.855,985.3336169999999,3251.6009361000006
NUCLEO-F446RE,STM32F446RE,84,92427,dilithium2,keygen,0,1312,3086953,36749,3388.6787780999994,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,411,100428.0,100464.0,36.0,37.0,28683.59589189189,34650.551999999996,34761.246,1026.872357,3388.6787780999994
NUCLEO-F446RE,STM32F446RE,84,92568,dilithium2,sign,14,2420,10696906,127344,11328.2015352,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,411,100569.0,100696.0,127.0,128.0,27003.44878125,34609.9285,35004.746,3432.788344,11328.2015352
NUCLEO-F446RE,STM32F446RE,84,92620,dilithium2,verify_ok,2420,0,3249486,38684,3705.6768275999993,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,411,100621.0,100659.0,38.0,39.0,29432.382230769228,34709.528699999995,34976.926,1122.9323720000002,3705.6768275999993
NUCLEO-F446RE,STM32F446RE,84,92730,dilithium2,keygen,0,1312,3109016,37012,3355.0275957,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,411,100731.0,100768.0,37.0,38.0,27430.641236842104,34884.17925,35081.504,1016.675029,3355.0275957
NUCLEO-F446RE,STM32F446RE,84,92850,dilithium2,sign,14,2420,8970516,106791,10533.458849100001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,411,100851.0,100957.0,106.0,107.0,30064.671224299065,34746.3962,35155.34,3191.957227,10533.458849100001
NUCLEO-F446RE,STM32F446RE,84,92901,dilithium2,verify_ok,2420,0,3248894,38677,3726.3111666,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,411,100902.0,100940.0,38.0,39.0,29640.777564102562,34546.5749,34656.191,1129.1852020000001,3726.3111666
NUCLEO-F446RE,STM32F446RE,84,93011,dilithium2,keygen,0,1312,3021613,35971,3634.3474035,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,411,101012.0,101047.0,35.0,36.0,31562.263805555554,34737.966,34924.102,1101.3173949999998,3634.3474035
NUCLEO-F446RE,STM32F446RE,84,93116,dilithium2,sign,14,2420,7716077,91858,9377.083234200001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,411,101117.0,101208.0,91.0,92.0,31155.521945652177,34705.6215,34934.781,2841.540374,9377.083234200001
NUCLEO-F446RE,STM32F446RE,84,93167,dilithium2,verify_ok,2420,0,3250245,38693,4124.223137099999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,411,101168.0,101206.0,38.0,39.0,32753.232538461536,34489.3853,34508.0,1249.7645870000001,4124.223137099999
NUCLEO-F446RE,STM32F446RE,84,93277,dilithium2,keygen,0,1312,3043875,36236,2873.0148546000005,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,412,101278.0,101314.0,36.0,37.0,24112.46197297297,25069.066000000003,25301.297,870.6105620000001,2873.0148546000005
NUCLEO-F446RE,STM32F446RE,84,93478,dilithium2,sign,14,2420,15774165,187787,17169.6492693,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,411,101479.0,101666.0,187.0,188.0,27811.299771276594,34716.5411,34938.848,5202.924021000001,17169.6492693
NUCLEO-F446RE,STM32F446RE,84,93529,dilithium2,verify_ok,2420,0,3184262,37907,2959.63965,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,411,101530.0,101567.0,37.0,38.0,24281.228868421058,29185.255299999997,32556.742,896.8605000000001,2959.63965
NUCLEO-F446RE,STM32F446RE,84,93639,dilithium2,keygen,0,1312,3109116,37013,3580.4008911,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2224,411,101640.0,101677.0,37.0,38.0,29228.277052631576,34380.0674,34502.434,1084.969967,3580.4008911
NUCLEO-F446RE,STM32F446RE,84,93822,dilithium2,sign,14,2420,14265310,169825,15728.701461,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,101823.0,101992.0,169.0,170.0,28242.64810588235,34633.15965,34977.008,4766.27317,15728.701461
NUCLEO-F446RE,STM32F446RE,84,93873,dilithium2,verify_ok,2420,0,3184076,37905,3091.0485903000003,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,101874.0,101911.0,37.0,38.0,25309.88344736842,25843.703049999993,33168.926,936.6813910000001,3091.0485903000003
NUCLEO-F446RE,STM32F446RE,84,93984,dilithium2,keygen,0,1312,3196494,38053,3889.4542731,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,101985.0,102023.0,38.0,39.0,30995.180717948722,34172.3849,34326.18,1178.622507,3889.4542731
NUCLEO-F446RE,STM32F446RE,84,94051,dilithium2,sign,14,2420,4497107,53536,5176.801508999999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,102052.0,102105.0,53.0,54.0,29598.50774074074,34719.62005,34984.25,1568.7277299999998,5176.801508999999
NUCLEO-F446RE,STM32F446RE,84,94102,dilithium2,verify_ok,2420,0,3183806,37902,3154.4242389,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,102103.0,102140.0,37.0,38.0,25999.12773684211,34105.8083,34825.902,955.8861330000002,3154.4242389
NUCLEO-F446RE,STM32F446RE,84,94211,dilithium2,keygen,0,1312,3065375,36492,3321.5349387,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,102212.0,102248.0,36.0,37.0,28140.514918918918,34682.7794,34900.859,1006.5257389999999,3321.5349387
NUCLEO-F446RE,STM32F446RE,84,94300,dilithium2,sign,14,2420,6340273,75479,7421.8462758,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,102301.0,102376.0,75.0,76.0,29997.22551315789,34844.394,34998.969,2249.0443260000006,7421.8462758
NUCLEO-F446RE,STM32F446RE,84,94351,dilithium2,verify_ok,2420,0,3184071,37905,3842.9653911,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,102352.0,102389.0,37.0,38.0,31555.81502631579,34985.09645,34998.969,1164.5349669999998,3842.9653911
NUCLEO-F446RE,STM32F446RE,84,94460,dilithium2,keygen,0,1312,3065522,36494,3849.1130138999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,102461.0,102497.0,36.0,37.0,32457.367621621615,34813.5356,34882.398,1166.3978829999999,3849.1130138999997
NUCLEO-F446RE,STM32F446RE,84,94528,dilithium2,sign,14,2420,4617172,54966,5476.6985757,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,102529.0,102583.0,54.0,55.0,30797.137509090902,34251.0444,34467.051,1659.6056290000001,5476.6985757
NUCLEO-F446RE,STM32F446RE,84,94579,dilithium2,verify_ok,2420,0,3183621,37900,3740.2822610999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,102580.0,102617.0,37.0,38.0,30602.048605263153,34213.06405,34248.535,1133.418867,3740.2822610999997
NUCLEO-F446RE,STM32F446RE,84,94688,dilithium2,keygen,0,1312,3087035,36750,3365.5906481999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,102689.0,102725.0,36.0,37.0,28272.71708108108,34923.156,35068.016,1019.875954,3365.5906481999996
NUCLEO-F446RE,STM32F446RE,84,94773,dilithium2,sign,14,2420,5985558,71256,6658.205208599999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,102774.0,102845.0,71.0,72.0,28372.054916666668,34819.85055,34984.082,2017.637942,6658.205208599999
NUCLEO-F446RE,STM32F446RE,84,94825,dilithium2,verify_ok,2420,0,3238843,38557,3824.7638781000005,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,102826.0,102864.0,38.0,39.0,30605.423923076924,34837.8202,34984.082,1159.019357,3824.7638781000005
NUCLEO-F446RE,STM32F446RE,84,94934,dilithium2,keygen,0,1312,3021708,35972,3613.7662571999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,102935.0,102970.0,35.0,36.0,31334.37458333333,34256.3395,34444.621,1095.0806840000002,3613.7662571999995
NUCLEO-F446RE,STM32F446RE,84,95018,dilithium2,sign,14,2420,5987413,71278,6941.973885,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,411,103019.0,103090.0,71.0,72.0,29685.71555555555,34929.3425,35348.938,2103.62845,6941.973885
NUCLEO-F446RE,STM32F446RE,84,95070,dilithium2,verify_ok,2420,0,3304107,39334,3518.6200103999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,412,103071.0,103110.0,39.0,40.0,27512.150575,34727.4799,34947.168,1066.248488,3518.6200103999995
NUCLEO-F446RE,STM32F446RE,84,95180,dilithium2,keygen,0,1312,3065635,36495,3316.4147972999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,412,103181.0,103217.0,36.0,37.0,28103.847810810817,34638.9408,34874.195,1004.974181,3316.4147972999995
NUCLEO-F446RE,STM32F446RE,84,95267,dilithium2,sign,14,2420,6219704,74044,6806.958876299999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,412,103268.0,103342.0,74.0,75.0,27830.59016,34854.1958,35114.664,2062.714811,6806.958876299999
NUCLEO-F446RE,STM32F446RE,84,95319,dilithium2,verify_ok,2420,0,3249646,38686,2987.1520899,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,412,103320.0,103358.0,38.0,39.0,24073.561333333335,25092.2737,33671.289,905.197603,2987.1520899
NUCLEO-F446RE,STM32F446RE,84,95428,dilithium2,keygen,0,1312,3065498,36494,3494.4446724000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2224,411,103429.0,103465.0,36.0,37.0,29541.595621621625,34508.4794,34653.551,1058.922628,3494.4446724000004
NUCLEO-F446RE,STM32F446RE,84,95590,dilithium2,sign,14,2420,12485487,148636,14157.024268199997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2224,411,103591.0,103739.0,148.0,149.0,28960.342825503358,34598.7736,34869.469,4290.007353999999,14157.024268199997
NUCLEO-F446RE,STM32F446RE,84,95642,dilithium2,verify_ok,2420,0,3239340,38563,4090.8757857000005,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2209,2222,411,103643.0,103681.0,38.0,39.0,32588.215871794873,34783.8228,34869.469,1239.659329,4090.8757857000005
